job_id,trader_id,seeker_id,job_type,skill_required,status,trader_rating,seeker_rating,amount_paid,economic_context,created_at,updated_at
JOB_02692,T_100901,S_503028,Full-time,Heavy Lifting,Paid,4,3,3292.67,Normal,2026-04-14 21:47:27.216151,2026-04-15 12:47:27.216151
JOB_02693,T_100559,S_503669,On-call,Stock Counting,Paid,2,2,11226.18,Rainy_Day,2026-03-25 21:47:27.221868,2026-03-26 04:47:27.221868
JOB_02694,T_100016,S_503836,On-call,Packaging,Paid,3,1,7077.19,Normal,2026-03-15 21:47:27.226960,2026-03-16 14:47:27.226960
JOB_02695,T_100019,S_504263,One-off,Sales,Paid,5,3,3230.89,Rainy_Day,2026-03-29 21:47:27.231685,2026-03-30 16:47:27.231685
JOB_02696,T_100999,S_504296,One-off,Sales,Paid,1,5,10462.11,Rainy_Day,2026-05-04 21:47:27.236556,2026-05-05 11:47:27.236556
JOB_02697,T_100142,S_500759,On-call,Sales,Paid,1,2,6010.54,Normal,2026-05-03 21:47:27.242914,2026-05-04 19:47:27.242914
JOB_02698,T_100644,S_501153,Full-time,Sales,Paid,2,3,9166.72,Normal,2026-03-31 21:47:27.247778,2026-04-01 08:47:27.247778
JOB_02699,T_100390,S_502370,Part-time,Packaging,Paid,2,1,7068.38,Fuel_Scarcity,2026-03-05 21:47:27.253172,2026-03-06 12:47:27.253172
JOB_02700,T_100360,S_502888,On-call,Heavy Lifting,Paid,3,2,3349.76,Normal,2026-02-13 21:47:27.257824,2026-02-14 05:47:27.257824
JOB_02701,T_100501,S_503447,One-off,Heavy Lifting,Paid,1,3,2665.04,Normal,2026-02-17 21:47:27.261816,2026-02-18 13:47:27.261816
JOB_02702,T_100331,S_500177,Full-time,Heavy Lifting,Paid,5,2,10697.73,Normal,2026-05-10 21:47:27.265805,2026-05-11 17:47:27.265805
JOB_02703,T_100357,S_502302,Part-time,Logistics,Paid,3,2,2972.33,Fuel_Scarcity,2026-03-26 21:47:27.271418,2026-03-27 12:47:27.271418
JOB_02704,T_100026,S_500093,Full-time,Packaging,Paid,3,2,9857.43,Fuel_Scarcity,2026-05-03 21:47:27.276167,2026-05-04 14:47:27.276167
JOB_02705,T_100116,S_502279,Part-time,Packaging,Paid,1,4,8157.56,Fuel_Scarcity,2026-03-22 21:47:27.280856,2026-03-23 07:47:27.280856
JOB_02706,T_100478,S_504163,On-call,Logistics,Paid,4,5,2135.37,Normal,2026-04-11 21:47:27.286830,2026-04-12 10:47:27.286830
JOB_02707,T_100189,S_500286,On-call,Stock Counting,Paid,1,1,5915.96,Rainy_Day,2026-03-18 21:47:27.291697,2026-03-19 04:47:27.291697
JOB_02708,T_100212,S_504805,Full-time,Logistics,Paid,2,4,10624.84,Rainy_Day,2026-04-24 21:47:27.296005,2026-04-25 03:47:27.296005
JOB_02709,T_100918,S_503087,Full-time,Packaging,Paid,3,5,3660.96,Normal,2026-04-04 21:47:27.299984,2026-04-05 11:47:27.299984
JOB_02710,T_100907,S_503739,One-off,Packaging,Paid,4,1,5014.91,Fuel_Scarcity,2026-05-09 21:47:27.305418,2026-05-10 07:47:27.305418
JOB_02711,T_100155,S_501177,Part-time,Sales,Paid,1,3,6320.23,Normal,2026-03-16 21:47:27.310125,2026-03-17 18:47:27.310125
JOB_02712,T_100089,S_502211,Part-time,Stock Counting,Paid,2,3,9633.69,Normal,2026-04-21 21:47:27.314135,2026-04-22 09:47:27.314135
JOB_02713,T_100514,S_502928,Full-time,Driving,Paid,1,1,3418.62,Rainy_Day,2026-03-16 21:47:27.320903,2026-03-17 19:47:27.320903
JOB_02714,T_100816,S_503420,One-off,Driving,Paid,5,3,7823.24,Fuel_Scarcity,2026-04-15 21:47:27.325774,2026-04-16 04:47:27.325774
JOB_02715,T_100160,S_500942,Part-time,Stock Counting,Paid,2,2,7195.73,Rainy_Day,2026-05-03 21:47:27.330459,2026-05-04 10:47:27.330459
JOB_02716,T_100015,S_503660,Part-time,Stock Counting,Paid,4,3,3030.0,Normal,2026-05-04 21:47:27.335700,2026-05-05 04:47:27.335700
JOB_02717,T_100823,S_504842,Part-time,Sales,Paid,5,1,3702.4,Normal,2026-03-10 21:47:27.342686,2026-03-11 07:47:27.342686
JOB_02718,T_100195,S_502622,Full-time,Sales,Paid,3,3,10810.24,Normal,2026-04-09 21:47:27.347579,2026-04-10 11:47:27.347579
JOB_02719,T_100075,S_503884,Full-time,Stock Counting,Paid,3,1,6909.96,Normal,2026-03-08 21:47:27.350234,2026-03-09 05:47:27.350234
JOB_02720,T_100749,S_504181,Full-time,Driving,Paid,4,5,9476.48,Normal,2026-02-16 21:47:27.353607,2026-02-17 06:47:27.353607
JOB_02721,T_100826,S_503195,On-call,Driving,Paid,4,1,5040.62,Normal,2026-04-28 21:47:27.356542,2026-04-29 06:47:27.356542
JOB_02722,T_100343,S_504779,On-call,Heavy Lifting,Paid,5,2,9478.55,Normal,2026-04-08 21:47:27.359016,2026-04-09 15:47:27.359016
JOB_02723,T_100834,S_503731,One-off,Driving,Paid,5,1,4311.37,Rainy_Day,2026-04-02 21:47:27.361488,2026-04-03 18:47:27.361488
JOB_02724,T_100614,S_500048,One-off,Sales,Paid,2,4,4198.28,Normal,2026-03-06 21:47:27.364559,2026-03-07 18:47:27.364559
JOB_02725,T_100500,S_504411,Part-time,Heavy Lifting,Paid,2,4,6646.06,Normal,2026-02-27 21:47:27.368237,2026-02-28 20:47:27.368237
JOB_02726,T_100819,S_503269,One-off,Heavy Lifting,Paid,5,1,9782.54,Normal,2026-03-06 21:47:27.371859,2026-03-07 10:47:27.371859
JOB_02727,T_100978,S_502278,On-call,Logistics,Paid,1,1,8955.55,Normal,2026-04-21 21:47:27.375143,2026-04-22 21:47:27.375143
JOB_02728,T_100473,S_502213,Part-time,Sales,Paid,5,1,4071.16,Rainy_Day,2026-03-25 21:47:27.378389,2026-03-26 11:47:27.378389
JOB_02729,T_100180,S_502976,Part-time,Stock Counting,Paid,5,5,10905.63,Normal,2026-04-14 21:47:27.383589,2026-04-15 05:47:27.383589
JOB_02730,T_100140,S_504226,On-call,Driving,Paid,3,2,5031.71,Normal,2026-03-04 21:47:27.387650,2026-03-05 16:47:27.387650
JOB_02731,T_100943,S_504171,On-call,Packaging,Paid,1,1,9449.69,Normal,2026-03-13 21:47:27.390590,2026-03-14 03:47:27.390590
JOB_02732,T_100946,S_504980,One-off,Logistics,Paid,1,3,7859.47,Fuel_Scarcity,2026-04-26 21:47:27.393075,2026-04-27 09:47:27.393075
JOB_02733,T_100060,S_504370,One-off,Driving,Paid,5,2,5621.19,Normal,2026-04-18 21:47:27.397496,2026-04-19 15:47:27.397496
JOB_02734,T_100160,S_502275,Part-time,Logistics,Paid,3,1,4461.79,Normal,2026-05-04 21:47:27.401721,2026-05-05 07:47:27.401721
JOB_02735,T_100238,S_501813,Full-time,Packaging,Paid,3,1,10707.36,Normal,2026-04-20 21:47:27.406019,2026-04-21 02:47:27.406019
JOB_02736,T_100873,S_501957,Full-time,Driving,Paid,2,4,9752.59,Normal,2026-03-16 21:47:27.409349,2026-03-17 09:47:27.409349
JOB_02737,T_100600,S_504358,Full-time,Driving,Paid,1,3,9450.53,Rainy_Day,2026-03-24 21:47:27.412086,2026-03-25 09:47:27.412086
JOB_02738,T_100900,S_503651,Part-time,Sales,Paid,5,2,6018.97,Normal,2026-03-18 21:47:27.414581,2026-03-19 20:47:27.414581
JOB_02739,T_100980,S_503463,On-call,Packaging,Paid,1,3,8198.86,Rainy_Day,2026-04-09 21:47:27.417048,2026-04-10 08:47:27.417048
JOB_02740,T_100070,S_501645,On-call,Sales,Paid,4,1,10873.68,Normal,2026-05-07 21:47:27.420276,2026-05-08 01:47:27.420276
JOB_02741,T_100003,S_503375,Part-time,Driving,Paid,3,5,9336.43,Normal,2026-05-05 21:47:27.422781,2026-05-06 03:47:27.422781
JOB_02742,T_100790,S_502709,Part-time,Logistics,Paid,1,3,4872.01,Normal,2026-05-02 21:47:27.425258,2026-05-03 12:47:27.425258
JOB_02743,T_100644,S_501622,One-off,Sales,Paid,2,1,3070.75,Normal,2026-03-01 21:47:27.427869,2026-03-02 06:47:27.427869
JOB_02744,T_100255,S_502378,One-off,Stock Counting,Paid,2,4,4489.29,Normal,2026-04-28 21:47:27.430315,2026-04-29 09:47:27.430315
JOB_02745,T_100632,S_504054,On-call,Packaging,Paid,4,3,3723.39,Rainy_Day,2026-02-21 21:47:27.432780,2026-02-22 08:47:27.432780
JOB_02746,T_100401,S_501722,Part-time,Packaging,Paid,5,3,5999.17,Rainy_Day,2026-05-04 21:47:27.436097,2026-05-05 01:47:27.436097
JOB_02747,T_100931,S_501036,Full-time,Driving,Paid,4,3,6485.67,Rainy_Day,2026-04-27 21:47:27.439207,2026-04-28 05:47:27.439207
JOB_02748,T_100922,S_502887,On-call,Stock Counting,Paid,4,2,8991.78,Fuel_Scarcity,2026-05-02 21:47:27.442230,2026-05-03 19:47:27.442230
JOB_02749,T_100190,S_500166,Part-time,Logistics,Paid,1,4,2553.77,Normal,2026-05-09 21:47:27.444732,2026-05-10 09:47:27.444732
JOB_02750,T_100524,S_503187,On-call,Packaging,Paid,2,5,5967.68,Normal,2026-03-30 21:47:27.447193,2026-03-31 15:47:27.447193
JOB_02751,T_100958,S_500794,Part-time,Sales,Paid,4,3,10447.25,Fuel_Scarcity,2026-04-27 21:47:27.449653,2026-04-28 01:47:27.449653
JOB_02752,T_100712,S_502689,Part-time,Stock Counting,Paid,3,5,5297.15,Rainy_Day,2026-03-12 21:47:27.452851,2026-03-13 04:47:27.452851
JOB_02753,T_100046,S_504124,Full-time,Sales,Paid,2,5,2401.6,Normal,2026-05-06 21:47:27.455818,2026-05-07 13:47:27.455818
JOB_02754,T_100050,S_500061,One-off,Heavy Lifting,Paid,1,1,3155.36,Normal,2026-02-11 21:47:27.458689,2026-02-12 13:47:27.458689
JOB_02755,T_100121,S_500522,Part-time,Logistics,Paid,3,2,5113.98,Rainy_Day,2026-04-18 21:47:27.461160,2026-04-19 03:47:27.461160
JOB_02756,T_100514,S_504919,Part-time,Sales,Paid,1,5,3438.42,Normal,2026-03-10 21:47:27.463615,2026-03-11 09:47:27.463615
JOB_02757,T_100099,S_503937,On-call,Logistics,Paid,3,2,11811.26,Normal,2026-05-05 21:47:27.466073,2026-05-06 11:47:27.466073
JOB_02758,T_100135,S_504743,On-call,Packaging,Paid,2,5,10014.23,Fuel_Scarcity,2026-03-08 21:47:27.469366,2026-03-09 12:47:27.469366
JOB_02759,T_100128,S_502247,One-off,Packaging,Paid,2,5,11377.78,Normal,2026-04-29 21:47:27.472503,2026-04-30 09:47:27.472503
JOB_02760,T_100852,S_504663,On-call,Heavy Lifting,Paid,5,1,4625.95,Normal,2026-02-17 21:47:27.476919,2026-02-18 18:47:27.476919
JOB_02761,T_100691,S_501268,Full-time,Sales,Paid,4,5,5030.77,Fuel_Scarcity,2026-02-24 21:47:27.479937,2026-02-25 18:47:27.479937
JOB_02762,T_100397,S_502674,Part-time,Packaging,Paid,5,2,8485.29,Normal,2026-02-11 21:47:27.482456,2026-02-12 09:47:27.482456
JOB_02763,T_100462,S_502555,Part-time,Driving,Paid,5,4,4737.04,Rainy_Day,2026-04-06 21:47:27.485396,2026-04-07 14:47:27.485396
JOB_02764,T_100114,S_500237,Part-time,Logistics,Paid,1,5,3210.26,Normal,2026-05-05 21:47:27.488422,2026-05-06 17:47:27.488422
JOB_02765,T_100614,S_500326,Full-time,Logistics,Paid,4,2,11059.59,Normal,2026-04-15 21:47:27.491128,2026-04-16 09:47:27.491128
JOB_02766,T_100885,S_500534,Part-time,Logistics,Paid,1,5,4324.61,Normal,2026-05-11 21:47:27.493594,2026-05-12 07:47:27.493594
JOB_02767,T_100433,S_500354,Part-time,Driving,Paid,3,4,7993.88,Normal,2026-02-13 21:47:27.496048,2026-02-14 20:47:27.496048
JOB_02768,T_100260,S_500580,Part-time,Packaging,Paid,3,1,3585.9,Normal,2026-03-02 21:47:27.498514,2026-03-03 12:47:27.498514
JOB_02769,T_100840,S_500805,Full-time,Logistics,Paid,4,1,4450.08,Normal,2026-03-23 21:47:27.501222,2026-03-24 04:47:27.501222
JOB_02770,T_100306,S_504050,Part-time,Stock Counting,Paid,3,2,2856.18,Fuel_Scarcity,2026-02-11 21:47:27.503844,2026-02-12 11:47:27.503844
JOB_02771,T_100566,S_504380,Full-time,Packaging,Paid,1,1,3824.7,Fuel_Scarcity,2026-05-03 21:47:27.506454,2026-05-04 03:47:27.506454
JOB_02772,T_100374,S_504975,Part-time,Stock Counting,Paid,4,1,9364.91,Normal,2026-04-07 21:47:27.508922,2026-04-08 16:47:27.508922
JOB_02773,T_100455,S_503683,On-call,Sales,Paid,3,5,10804.01,Normal,2026-04-26 21:47:27.511386,2026-04-27 11:47:27.511386
JOB_02774,T_100043,S_501246,Part-time,Stock Counting,Paid,2,5,7427.57,Normal,2026-04-10 21:47:27.513852,2026-04-11 01:47:27.513852
JOB_02775,T_100097,S_503421,Part-time,Stock Counting,Paid,5,3,11188.05,Fuel_Scarcity,2026-03-28 21:47:27.516300,2026-03-29 12:47:27.516300
JOB_02776,T_100325,S_502281,Full-time,Heavy Lifting,Paid,4,4,5443.49,Normal,2026-05-03 21:47:27.519754,2026-05-04 07:47:27.519754
JOB_02777,T_100791,S_504388,On-call,Driving,Paid,2,3,7502.77,Normal,2026-04-12 21:47:27.523894,2026-04-13 02:47:27.523894
JOB_02778,T_100942,S_500840,Full-time,Stock Counting,Paid,5,2,9233.59,Fuel_Scarcity,2026-04-23 21:47:27.526819,2026-04-24 17:47:27.526819
JOB_02779,T_100140,S_502816,On-call,Stock Counting,Paid,4,1,4736.69,Normal,2026-05-07 21:47:27.529309,2026-05-08 19:47:27.529309
JOB_02780,T_100093,S_504921,On-call,Stock Counting,Paid,5,5,5094.39,Normal,2026-05-11 21:47:27.531756,2026-05-12 07:47:27.531756
JOB_02781,T_100975,S_500746,Part-time,Logistics,Paid,2,4,6437.04,Normal,2026-02-28 21:47:27.534943,2026-03-01 05:47:27.534943
JOB_02782,T_100354,S_502372,Full-time,Sales,Paid,4,4,10822.95,Fuel_Scarcity,2026-04-02 21:47:27.538590,2026-04-03 09:47:27.538590
JOB_02783,T_100797,S_503740,One-off,Packaging,Paid,1,5,7140.77,Fuel_Scarcity,2026-03-15 21:47:27.541504,2026-03-16 06:47:27.541504
JOB_02784,T_100233,S_504350,One-off,Stock Counting,Paid,2,3,10429.42,Normal,2026-04-21 21:47:27.544398,2026-04-22 09:47:27.544398
JOB_02785,T_100307,S_504243,Full-time,Stock Counting,Paid,1,3,4966.67,Normal,2026-02-20 21:47:27.547297,2026-02-21 01:47:27.547297
JOB_02786,T_100433,S_504167,Part-time,Packaging,Paid,1,5,9501.06,Normal,2026-03-25 21:47:27.550133,2026-03-26 18:47:27.550133
JOB_02787,T_100659,S_502461,On-call,Packaging,Paid,2,1,2970.6,Normal,2026-03-14 21:47:27.555978,2026-03-15 17:47:27.555978
JOB_02788,T_100118,S_501088,One-off,Logistics,Paid,1,2,4430.16,Normal,2026-02-28 21:47:27.559012,2026-03-01 01:47:27.559012
JOB_02789,T_100471,S_502414,One-off,Stock Counting,Paid,1,4,5712.03,Normal,2026-02-25 21:47:27.561968,2026-02-26 15:47:27.561968
JOB_02790,T_100249,S_500127,On-call,Driving,Paid,1,5,6751.17,Normal,2026-04-16 21:47:27.564894,2026-04-17 18:47:27.564894
JOB_02791,T_100942,S_500126,One-off,Driving,Paid,1,5,10794.11,Rainy_Day,2026-02-28 21:47:27.568510,2026-03-01 21:47:27.568510
JOB_02792,T_100433,S_500818,On-call,Heavy Lifting,Paid,1,3,10508.85,Normal,2026-03-29 21:47:27.572796,2026-03-30 06:47:27.572796
JOB_02793,T_100384,S_500696,On-call,Sales,Paid,4,2,10434.01,Rainy_Day,2026-02-24 21:47:27.576083,2026-02-25 19:47:27.576083
JOB_02794,T_100718,S_503831,On-call,Heavy Lifting,Paid,3,2,3996.96,Normal,2026-04-19 21:47:27.578554,2026-04-20 11:47:27.578554
JOB_02795,T_100957,S_501882,On-call,Stock Counting,Paid,2,3,6939.55,Rainy_Day,2026-02-18 21:47:27.581012,2026-02-19 06:47:27.581012
JOB_02796,T_100308,S_503151,Full-time,Packaging,Paid,4,1,3640.45,Fuel_Scarcity,2026-04-11 21:47:27.585485,2026-04-12 19:47:27.585485
JOB_02797,T_100047,S_503943,On-call,Stock Counting,Paid,2,3,4884.81,Normal,2026-04-20 21:47:27.589093,2026-04-21 07:47:27.589093
JOB_02798,T_100342,S_504971,Full-time,Driving,Paid,3,1,5575.79,Normal,2026-04-22 21:47:27.592092,2026-04-23 01:47:27.592092
JOB_02799,T_100241,S_500480,One-off,Sales,Paid,2,4,6235.86,Normal,2026-04-08 21:47:27.595052,2026-04-09 14:47:27.595052
JOB_02800,T_100614,S_501961,Full-time,Heavy Lifting,Paid,5,4,10783.3,Normal,2026-04-17 21:47:27.598164,2026-04-18 21:47:27.598164
JOB_02801,T_100078,S_501725,On-call,Driving,Paid,1,5,9066.31,Rainy_Day,2026-04-27 21:47:27.600733,2026-04-28 18:47:27.600733
JOB_02802,T_100437,S_504784,Full-time,Sales,Paid,2,1,10631.52,Fuel_Scarcity,2026-02-22 21:47:27.604525,2026-02-23 10:47:27.604525
JOB_02803,T_100704,S_501252,One-off,Driving,Paid,2,1,6795.69,Normal,2026-04-29 21:47:27.607232,2026-04-30 06:47:27.607232
JOB_02804,T_100543,S_502902,One-off,Sales,Paid,3,5,8616.67,Fuel_Scarcity,2026-04-01 21:47:27.609701,2026-04-02 16:47:27.609701
JOB_02805,T_100035,S_504750,Full-time,Logistics,Paid,3,1,3491.22,Normal,2026-02-23 21:47:27.612152,2026-02-24 16:47:27.612152
JOB_02806,T_100483,S_503283,Full-time,Driving,Paid,4,1,2381.27,Normal,2026-03-12 21:47:27.614999,2026-03-13 14:47:27.614999
JOB_02807,T_100202,S_504532,Part-time,Driving,Paid,3,1,7477.64,Fuel_Scarcity,2026-02-19 21:47:27.618272,2026-02-20 03:47:27.618272
JOB_02808,T_100369,S_503202,Full-time,Sales,Paid,4,3,7862.15,Normal,2026-04-04 21:47:27.621761,2026-04-05 11:47:27.621761
JOB_02809,T_100011,S_504241,Full-time,Driving,Paid,3,4,4686.26,Normal,2026-05-06 21:47:27.624672,2026-05-07 04:47:27.624672
JOB_02810,T_100276,S_500023,Full-time,Logistics,Paid,3,2,10026.89,Rainy_Day,2026-03-09 21:47:27.627565,2026-03-10 07:47:27.627565
JOB_02811,T_100686,S_501359,One-off,Stock Counting,Paid,4,1,5726.85,Normal,2026-04-08 21:47:27.630546,2026-04-09 14:47:27.630546
JOB_02812,T_100401,S_502903,Full-time,Driving,Paid,3,5,8804.54,Normal,2026-02-23 21:47:27.633019,2026-02-24 21:47:27.633019
JOB_02813,T_100842,S_503462,On-call,Sales,Paid,2,4,11743.83,Fuel_Scarcity,2026-04-06 21:47:27.636112,2026-04-07 09:47:27.636112
JOB_02814,T_100542,S_503917,On-call,Sales,Paid,3,2,5998.37,Rainy_Day,2026-04-25 21:47:27.639058,2026-04-26 12:47:27.639058
JOB_02815,T_100218,S_503715,One-off,Heavy Lifting,Paid,4,2,5845.44,Normal,2026-03-30 21:47:27.641957,2026-03-31 04:47:27.641957
JOB_02816,T_100917,S_501200,Part-time,Logistics,Paid,1,1,9381.64,Fuel_Scarcity,2026-03-18 21:47:27.645019,2026-03-19 11:47:27.645019
JOB_02817,T_100458,S_502317,One-off,Sales,Paid,1,5,5399.55,Rainy_Day,2026-03-12 21:47:27.649144,2026-03-13 03:47:27.649144
JOB_02818,T_100342,S_501555,One-off,Packaging,Paid,5,5,3562.73,Normal,2026-02-17 21:47:27.652337,2026-02-18 14:47:27.652337
JOB_02819,T_100959,S_500809,Full-time,Logistics,Paid,4,5,10064.3,Normal,2026-04-25 21:47:27.655505,2026-04-26 05:47:27.655505
JOB_02820,T_100913,S_501100,Full-time,Heavy Lifting,Paid,2,3,6879.04,Normal,2026-04-07 21:47:27.658433,2026-04-08 10:47:27.658433
JOB_02821,T_100808,S_502775,One-off,Packaging,Paid,3,3,5030.27,Normal,2026-04-15 21:47:27.662579,2026-04-16 01:47:27.662579
JOB_02822,T_100788,S_500826,On-call,Logistics,Paid,1,5,8670.08,Normal,2026-02-13 21:47:27.667145,2026-02-14 02:47:27.667145
JOB_02823,T_100394,S_502499,Full-time,Stock Counting,Paid,5,5,3442.89,Normal,2026-05-02 21:47:27.671137,2026-05-03 09:47:27.671137
JOB_02824,T_100964,S_501376,Full-time,Logistics,Paid,1,2,5707.51,Normal,2026-03-22 21:47:27.674067,2026-03-23 04:47:27.674067
JOB_02825,T_100555,S_500639,Full-time,Heavy Lifting,Paid,5,3,10054.71,Normal,2026-03-27 21:47:27.677439,2026-03-28 21:47:27.677439
JOB_02826,T_100371,S_500920,Part-time,Packaging,Paid,1,2,9775.89,Normal,2026-04-19 21:47:27.680446,2026-04-20 21:47:27.680446
JOB_02827,T_100188,S_504368,On-call,Logistics,Paid,4,1,5862.34,Normal,2026-03-20 21:47:27.683395,2026-03-21 16:47:27.683395
JOB_02828,T_100499,S_502191,On-call,Logistics,Paid,4,1,7554.28,Fuel_Scarcity,2026-03-11 21:47:27.686900,2026-03-12 06:47:27.686900
JOB_02829,T_100439,S_500676,Full-time,Sales,Paid,3,3,8779.27,Fuel_Scarcity,2026-04-13 21:47:27.689847,2026-04-14 17:47:27.689847
JOB_02830,T_100196,S_504878,Full-time,Packaging,Paid,1,4,11286.64,Normal,2026-04-03 21:47:27.692756,2026-04-04 07:47:27.692756
JOB_02831,T_100724,S_504366,Part-time,Logistics,Paid,2,3,5135.12,Rainy_Day,2026-05-02 21:47:27.695233,2026-05-03 18:47:27.695233
JOB_02832,T_100365,S_503148,On-call,Logistics,Paid,5,3,7905.18,Rainy_Day,2026-03-11 21:47:27.697696,2026-03-12 19:47:27.697696
JOB_02833,T_100601,S_500096,Full-time,Heavy Lifting,Paid,3,3,3674.71,Rainy_Day,2026-02-16 21:47:27.700158,2026-02-17 02:47:27.700158
JOB_02834,T_100530,S_500072,Full-time,Stock Counting,Paid,4,2,5988.01,Fuel_Scarcity,2026-04-30 21:47:27.703872,2026-05-01 19:47:27.703872
JOB_02835,T_100834,S_500175,One-off,Stock Counting,Paid,2,3,10526.89,Rainy_Day,2026-03-28 21:47:27.706578,2026-03-29 01:47:27.706578
JOB_02836,T_100229,S_504826,Part-time,Sales,Paid,1,5,4220.82,Normal,2026-02-22 21:47:27.709131,2026-02-23 01:47:27.709131
JOB_02837,T_100147,S_504886,One-off,Packaging,Paid,3,2,3948.47,Normal,2026-02-12 21:47:27.711584,2026-02-13 02:47:27.711584
JOB_02838,T_100258,S_501645,Full-time,Sales,Paid,1,3,9241.11,Rainy_Day,2026-04-26 21:47:27.714037,2026-04-27 03:47:27.714037
JOB_02839,T_100185,S_501103,On-call,Packaging,Paid,3,1,10035.53,Fuel_Scarcity,2026-05-03 21:47:27.716499,2026-05-04 01:47:27.716499
JOB_02840,T_100719,S_504079,Part-time,Logistics,Paid,3,2,2996.88,Normal,2026-03-04 21:47:27.719638,2026-03-05 01:47:27.719638
JOB_02841,T_100818,S_500569,Full-time,Sales,Paid,3,3,5913.02,Normal,2026-04-02 21:47:27.722581,2026-04-03 04:47:27.722581
JOB_02842,T_100178,S_503374,On-call,Heavy Lifting,Paid,4,4,5691.12,Normal,2026-03-01 21:47:27.727652,2026-03-02 11:47:27.727652
JOB_02843,T_100719,S_502810,Full-time,Driving,Paid,5,3,10459.26,Normal,2026-03-23 21:47:27.732479,2026-03-24 11:47:27.732479
JOB_02844,T_100762,S_504690,Full-time,Stock Counting,Paid,2,1,7149.33,Rainy_Day,2026-03-31 21:47:27.737849,2026-04-01 12:47:27.737849
JOB_02845,T_100774,S_503004,On-call,Heavy Lifting,Paid,2,3,11303.61,Normal,2026-03-17 21:47:27.741553,2026-03-18 08:47:27.741553
JOB_02846,T_100820,S_501515,One-off,Sales,Paid,5,3,5241.3,Fuel_Scarcity,2026-02-20 21:47:27.744134,2026-02-21 20:47:27.744134
JOB_02847,T_100587,S_503983,On-call,Logistics,Paid,2,5,3203.4,Normal,2026-03-08 21:47:27.746704,2026-03-09 13:47:27.746704
JOB_02848,T_100644,S_500526,One-off,Logistics,Paid,1,5,2337.44,Rainy_Day,2026-02-21 21:47:27.749284,2026-02-22 12:47:27.749284
JOB_02849,T_100356,S_500918,One-off,Sales,Paid,4,3,3497.93,Normal,2026-04-16 21:47:27.753100,2026-04-17 19:47:27.753100
JOB_02850,T_100886,S_504633,Full-time,Logistics,Paid,5,1,4242.16,Normal,2026-05-06 21:47:27.757201,2026-05-07 13:47:27.757201
JOB_02851,T_100446,S_503280,Part-time,Logistics,Paid,5,2,5715.74,Normal,2026-03-08 21:47:27.760287,2026-03-09 08:47:27.760287
JOB_02852,T_100856,S_501593,Full-time,Sales,Paid,2,3,2034.97,Normal,2026-04-16 21:47:27.762877,2026-04-17 12:47:27.762877
JOB_02853,T_100033,S_502250,One-off,Heavy Lifting,Paid,1,2,10372.31,Fuel_Scarcity,2026-05-03 21:47:27.765437,2026-05-04 18:47:27.765437
JOB_02854,T_100733,S_501324,One-off,Heavy Lifting,Paid,4,1,2245.95,Rainy_Day,2026-03-09 21:47:27.768738,2026-03-10 18:47:27.768738
JOB_02855,T_100900,S_500817,Part-time,Stock Counting,Paid,2,5,10839.22,Rainy_Day,2026-04-28 21:47:27.772209,2026-04-29 16:47:27.772209
JOB_02856,T_100699,S_504164,Full-time,Sales,Paid,2,2,2583.39,Rainy_Day,2026-03-09 21:47:27.774874,2026-03-10 10:47:27.774874
JOB_02857,T_100635,S_504177,Full-time,Logistics,Paid,3,2,4800.62,Rainy_Day,2026-03-14 21:47:27.777411,2026-03-15 14:47:27.777411
JOB_02858,T_100022,S_500165,Full-time,Packaging,Paid,4,3,4614.16,Rainy_Day,2026-04-13 21:47:27.779906,2026-04-14 17:47:27.779906
JOB_02859,T_100233,S_504189,Part-time,Sales,Paid,1,1,2022.83,Fuel_Scarcity,2026-04-15 21:47:27.782381,2026-04-16 05:47:27.782381
JOB_02860,T_100005,S_504632,Part-time,Heavy Lifting,Paid,1,4,11928.31,Rainy_Day,2026-04-14 21:47:27.785520,2026-04-15 12:47:27.785520
JOB_02861,T_100113,S_501737,Full-time,Packaging,Paid,1,1,7981.2,Rainy_Day,2026-02-15 21:47:27.788825,2026-02-16 14:47:27.788825
JOB_02862,T_100442,S_503483,Part-time,Heavy Lifting,Paid,2,5,5679.11,Normal,2026-03-02 21:47:27.791354,2026-03-03 05:47:27.791354
JOB_02863,T_100928,S_503769,Part-time,Heavy Lifting,Paid,5,1,11324.09,Fuel_Scarcity,2026-04-15 21:47:27.793919,2026-04-16 09:47:27.793919
JOB_02864,T_100118,S_503729,On-call,Sales,Paid,4,3,5389.2,Normal,2026-04-22 21:47:27.796511,2026-04-23 16:47:27.796511
JOB_02865,T_100205,S_501332,Part-time,Driving,Paid,3,2,5089.81,Fuel_Scarcity,2026-03-05 21:47:27.799007,2026-03-06 20:47:27.799007
JOB_02866,T_100142,S_502563,Full-time,Sales,Paid,3,1,4849.67,Normal,2026-05-09 21:47:27.802751,2026-05-10 04:47:27.802751
JOB_02867,T_100645,S_501512,One-off,Heavy Lifting,Paid,4,4,4087.88,Normal,2026-04-06 21:47:27.806419,2026-04-07 01:47:27.806419
